,0
19306,21580
19307,44377
19308,22654
19309,59198
19310,35360
19311,13876
19312,36750
19313,47116
19314,30931
19315,9750
19316,45468
19317,32434
19318,44113
19319,23890
19320,47318
19321,21094
19322,13582
19323,13515
19324,52202
19325,42416
19326,54185
19327,29803
19328,18130
19329,24917
19330,20720
19331,27766
19332,28280
19333,29502
19334,68775
19335,19609
19336,48424
19337,60854
19338,52049
19339,34737
19340,6917
19341,23742
19342,20872
19343,33715
19344,24438
19345,47367
19346,36655
19347,58340
19348,13843
19349,15309
19350,51185
19351,16530
19352,12179
19353,1545
19354,5149
19355,9753
19356,9355
19357,20034
19358,3862
19359,8944
19360,49773
19361,11673
19362,4482
19363,45237
19364,18016
19365,29470
19366,9468
19367,24422
19368,32613
19369,10397
19370,16625
19371,55172
19372,33931
19373,9891
19374,47040
19375,5750
19376,33176
19377,5379
19378,8653
19379,15816
19380,17279
19381,17772
19382,4677
19383,19126
19384,31998
19385,13439
19386,13212
19387,21410
19388,25537
19389,43043
19390,35932
19391,23082
19392,7123
19393,35946
19394,11019
19395,39640
19396,17379
19397,18834
19398,9817
19399,55395
19400,69960
19401,44842
19402,18577
19403,26365
19404,69175
19405,5022
19406,18851
19407,1318
19408,7555
19409,4271
19410,20821
19411,23599
19412,45777
19413,4879
19414,9762
19415,44574
19416,47389
19417,15890
19418,47094
19419,38147
19420,19870
19421,10130
19422,10130
19423,6589
19424,35869
19425,7101
19426,19455
19427,22835
19428,17749
19429,18825
19430,13466
19431,23973
19432,47124
19433,9392
19434,20922
19435,38434
19436,32346
19437,13670
19438,30255
19439,9953
19440,34290
19441,40547
19442,40678
19443,20873
19444,25107
19445,21353
19446,29739
19447,13704
19448,37072
19449,46535
19450,47653
19451,37618
19452,28450
19453,35232
19454,4767
19455,7218
19456,47749
19457,18310
19458,34473
19459,9987
19460,35698
19461,5207
19462,26629
19463,68086
19464,16621
19465,7402
19466,19998
19467,10917
19468,37209
19469,8044
19470,43940
19471,69241
19472,23607
19473,59430
19474,10250
19475,21170
19476,31627
19477,17880
19478,46010
19479,18251
19480,24490
19481,14189
19482,19645
19483,42540
19484,19432
19485,32414
19486,47904
19487,53371
19488,8286
19489,39922
19490,9669
19491,24406
19492,15578
19493,22766
19494,23561
19495,24981
19496,25484
19497,15140
19498,11011
19499,17261
19500,34406
19501,31391
19502,43614
19503,16510
19504,12679
19505,33639
19506,34186
19507,8643
19508,13946
19509,29865
19510,13323
19511,8096
19512,30880
19513,39564
19514,49310
19515,25745
19516,46325
19517,22254
19518,45806
19519,3450
19520,40517
19521,28093
19522,9885
19523,25205
19524,5199
19525,33384
19526,21723
19527,26399
19528,6517
19529,24768
19530,6859
19531,19196
19532,26488
19533,25958
19534,26796
19535,33863
19536,30654
19537,33328
19538,28525
19539,20219
19540,32417
19541,40260
19542,26303
19543,49307
19544,4994
19545,33539
19546,33872
19547,48395
19548,33811
19549,37825
19550,8439
19551,3086
19552,9757
19553,7566
19554,20599
19555,29563
19556,13472
19557,25801
19558,19004
19559,23236
19560,28487
19561,38250
19562,31675
19563,28616
19564,24356
19565,3293
19566,63193
19567,18281
19568,20813
19569,20470
19570,32318
19571,32681
19572,17392
19573,29546
19574,8826
19575,37759
19576,15946
19577,33186
19578,35651
19579,23417
19580,13137
19581,12016
19582,22686
19583,34470
19584,9077
19585,10104
19586,17855
19587,15866
19588,33937
19589,21606
19590,25585
19591,25627
19592,28386
19593,14081
19594,12363
19595,33171
19596,26081
19597,21099
19598,6906
19599,49760
19600,16756
19601,23926
19602,4956
19603,33607
19604,8660
19605,21049
19606,21111
19607,52723
19608,58629
19609,45655
19610,22476
19611,3573
19612,31782
19613,9597
19614,12007
19615,34369
19616,26434
19617,32342
19618,21528
19619,14646
19620,23593
19621,5120
19622,21324
19623,24489
19624,10499
19625,13752
19626,10254
19627,22159
19628,35437
19629,26494
19630,13058
19631,12108
19632,8802
19633,32946
19634,30394
19635,4828
19636,44773
19637,20057
19638,20057
19639,21761
19640,20564
19641,9455
19642,16267
19643,2912
19644,9593
19645,8992
19646,36293
19647,7195
19648,19946
19649,32584
19650,44389
19651,66511
19652,46574
19653,8121
19654,14310
19655,5480
19656,19854
19657,7889
19658,22868
19659,15655
19660,10453
19661,23128
19662,28176
19663,14532
19664,23346
19665,6694
19666,37280
19667,12000
19668,33443
19669,8578
19670,9260
19671,4978
19672,31753
19673,17031
19674,18859
19675,15291
19676,34556
19677,23900
19678,55294
19679,58702
19680,20381
19681,42295
19682,39819
19683,8781
19684,16370
19685,18729
19686,30690
19687,33993
19688,48662
19689,8754
19690,25895
19691,17294
19692,18563
19693,38910
19694,46004
19695,4421
19696,50061
19697,5593
19698,31004
19699,56386
19700,20300
19701,17406
19702,22861
19703,11096
19704,30819
19705,19628
19706,34979
19707,18261
19708,30998
19709,26041
19710,9135
19711,21435
19712,35030
19713,5782
19714,39007
19715,28669
19716,17309
19717,4709
19718,40890
19719,40951
19720,8580
19721,21104
19722,50269
19723,34282
19724,43936
19725,36980
19726,52376
19727,22555
19728,24690
19729,53309
19730,32083
19731,15273
19732,28777
19733,13414
19734,18645
19735,106806
19736,41209
19737,28218
19738,28506
19739,13906
19740,17504
19741,42027
19742,28946
19743,30991
19744,7408
19745,9557
19746,12102
19747,7635
19748,55993
19749,17275
19750,10279
19751,44787
19752,3099
19753,71296
19754,14941
19755,29272
19756,31826
19757,21827
19758,31002
19759,4650
19760,71333
19761,39481
19762,46933
19763,10099
19764,31834
19765,72769
19766,17182
19767,22839
19768,8765
19769,31106
19770,7013
19771,25592
19772,4789
19773,5275
19774,39663
19775,8209
19776,45022
19777,15273
19778,56157
19779,48522
19780,49209
19781,34637
19782,12540
19783,32109
19784,14014
19785,8577
19786,8034
19787,49697
19788,40898
19789,10109
19790,9487
19791,3542
19792,17569
19793,18333
19794,31488
19795,22974
19796,32161
19797,40509
19798,9965
19799,34255
19800,10705
19801,29045
19802,5820
19803,29449
19804,34366
19805,41876
19806,46905
19807,19827
19808,44140
19809,30699
19810,5451
19811,29984
19812,30404
19813,7570
19814,31633
19815,16608
19816,46394
19817,45786
19818,30081
19819,38445
19820,56256
19821,14161
19822,48029
19823,5266
19824,22635
19825,32427
19826,4803
19827,17345
19828,33477
19829,34952
19830,34560
19831,22841
19832,32205
19833,25587
19834,8846
19835,17501
19836,47239
19837,44428
19838,46515
19839,41602
19840,9317
19841,18377
19842,32138
19843,3077
19844,10951
19845,40186
19846,7017
19847,32017
19848,40968
19849,31417
19850,9816
19851,32598
19852,21713
19853,41655
19854,12494
19855,40879
19856,6377
19857,20071
19858,8733
19859,50192
19860,44194
19861,50457
19862,12867
19863,8453
19864,46658
19865,28508
19866,46714
19867,16294
19868,9914
19869,14687
19870,42000
19871,15070
19872,33960
19873,43978
19874,16153
19875,20330
19876,4862
19877,19288
19878,9952
19879,4318
19880,19749
19881,24313
19882,52040
19883,48339
19884,17927
19885,37240
19886,17724
19887,29290
19888,45878
19889,34500
19890,4608
19891,43947
19892,8929
19893,16152
19894,28605
19895,27168
19896,32047
19897,48392
19898,53183
19899,25649
19900,12567
19901,27723
19902,32756
19903,50164
19904,29738
19905,30998
19906,44126
19907,19299
19908,13659
19909,4317
19910,31318
19911,16355
19912,16527
19913,26685
19914,27060
19915,9217
19916,33629
19917,19749
19918,25487
19919,31084
19920,34088
19921,40297
19922,38364
19923,15965
19924,40923
19925,37132
19926,39769
19927,53236
19928,44834
19929,32307
19930,17429
19931,25212
19932,28474
19933,16881
19934,30594
19935,47155
19936,31616
19937,36909
19938,15275
19939,27846
19940,17266
19941,26073
19942,47189
19943,35803
19944,27005
19945,32083
19946,53446
19947,30948
19948,7402
19949,27097
19950,17971
19951,10706
19952,23634
19953,8727
19954,31887
19955,29654
19956,18949
19957,17509
19958,28119
19959,36295
19960,9312
19961,27678
19962,56256
19963,16513
19964,31211
19965,52106
19966,31000
19967,4988
19968,7341
19969,62594
19970,7867
19971,47311
19972,31852
19973,34035
19974,39814
19975,30401
19976,45909
19977,63943
19978,70250
19979,46653
19980,19066
19981,46713
19982,19975
19983,29566
19984,9363
19985,32094
19986,34311
19987,30941
19988,15414
19989,4607
19990,28586
19991,4811
19992,45020
19993,21471
19994,8731
19995,44412
19996,45116
19997,5717
19998,29586
19999,18960
20000,44848
20001,33970
20002,32474
20003,46168
20004,17322
20005,53124
20006,16663
20007,5135
20008,6792
20009,9252
20010,9656
20011,44078
20012,4844
20013,5664
20014,10799
20015,31479
20016,25641
20017,23235
20018,17658
20019,53205
20020,4664
20021,6697
20022,16208
20023,40371
20024,30398
20025,25396
20026,50313
20027,11954
20028,14828
20029,41194
20030,29258
20031,33970
20032,39833
20033,32114
20034,7613
20035,34108
20036,37869
20037,16648
20038,38466
20039,20349
20040,34128
20041,18648
20042,2481
20043,4837
20044,44302
20045,17259
20046,14683
20047,18038
20048,31313
20049,27326
20050,16314
20051,61424
20052,10050
20053,10231
20054,1155
20055,30836
20056,24631
20057,44369
20058,18422
20059,32540
20060,9765
20061,7939
20062,34458
20063,14325
20064,43930
20065,103898
20066,18198
20067,4115
20068,21168
20069,29759
20070,28218
20071,6456
20072,26350
20073,11449
20074,16208
20075,3625
20076,24478
20077,4709
20078,21068
20079,40496
20080,18199
20081,10727
20082,53178
20083,6455
20084,10786
20085,8187
20086,8434
20087,7998
20088,14166
20089,12310
20090,20997
20091,16269
20092,33847
20093,4800
20094,7602
20095,18713
20096,17648
20097,4970
20098,9168
20099,44066
20100,17506
20101,44286
20102,9372
20103,8111
20104,25286
20105,34083
20106,10065
20107,17629
20108,40295
20109,9753
20110,25171
20111,9303
20112,49842
20113,27247
20114,4417
20115,54824
20116,19946
20117,47683
20118,28198
20119,44086
20120,4262
20121,17513
20122,44983
20123,1949
20124,8715
20125,40936
20126,4401
20127,28053
20128,16715
20129,44735
20130,47672
20131,31512
20132,23774
20133,37549
20134,26541
20135,44218
20136,48495
20137,48125
20138,24336
20139,24336
20140,62799
20141,6771
20142,22870
20143,30408
20144,4776
20145,37704
20146,32438
20147,4070
20148,28159
20149,30772
20150,8044
20151,19535
20152,47435
20153,8254
20154,34977
20155,6512
20156,27719
20157,27058
20158,9383
20159,30925
20160,44723
20161,53383
20162,6805
20163,44276
20164,29514
20165,14245
20166,6985
20167,7687
20168,20412
20169,26813
20170,33516
20171,7402
20172,27710
20173,17617
20174,48802
20175,31105
20176,50458
20177,14599
20178,4278
20179,24192
20180,30242
20181,12636
20182,5123
20183,20358
20184,17980
20185,31050
20186,31075
20187,57363
20188,44850
20189,22869
20190,16781
20191,4794
20192,52025
20193,20111
20194,9241
20195,6792
20196,21902
20197,16294
20198,34481
20199,24348
20200,24819
20201,19355
20202,44269
20203,12964
20204,17717
20205,5489
20206,10434
20207,32115
20208,39584
20209,7921
20210,9728
20211,28434
20212,32432
20213,3958
20214,18415
20215,14555
20216,22859
20217,6242
20218,54952
20219,7906
20220,39451
20221,30307
20222,9676
20223,15306
20224,18112
20225,31127
20226,42020
20227,27799
20228,20524
20229,14573
20230,46106
20231,16527
20232,7591
20233,31492
20234,5362
20235,3490
20236,48792
20237,34162
20238,50404
20239,9084
20240,33374
20241,31102
20242,13193
20243,17723
20244,39588
20245,8103
20246,33804
20247,34526
20248,51597
20249,30863
20250,16230
20251,34759
20252,24533
20253,14552
20254,34393
20255,37305
20256,33190
20257,29111
20258,44775
20259,32492
20260,28589
20261,5447
20262,52581
20263,36101
20264,23293
20265,43830
20266,43830
20267,44309
20268,33149
20269,9551
20270,44978
20271,15817
20272,7998
20273,5916
20274,29605
20275,15267
20276,47732
20277,9293
20278,25857
20279,39933
20280,31629
20281,20999
20282,28159
20283,32070
20284,50257
20285,34240
20286,2772
20287,14337
20288,60374
20289,28013
20290,33137
20291,44246
20292,39867
20293,30867
20294,4074
20295,25230
20296,17008
20297,48555
20298,17576
20299,25132
20300,34543
20301,24775
20302,48033
20303,16089
20304,4294
20305,24873
20306,8838
20307,7590
20308,43976
20309,22066
20310,32070
20311,31426
20312,16414
20313,30241
20314,16446
20315,5182
20316,4318
20317,12348
20318,13935
20319,20426
20320,3422
20321,32406
20322,34109
20323,30721
20324,37005
20325,9782
20326,35032
20327,53244
20328,40243
20329,5290
20330,16534
20331,9691
20332,18886
20333,9084
20334,16471
20335,7013
20336,44891
20337,23416
20338,7215
20339,24953
20340,56193
20341,16021
20342,10961
20343,30333
20344,14051
20345,13791
20346,33909
20347,41037
20348,24852
20349,32898
20350,44428
20351,3263
20352,54462
20353,32172
20354,37805
20355,31586
20356,50458
20357,33922
20358,8631
20359,61599
20360,34614
20361,12619
20362,17967
20363,27335
20364,28558
20365,33108
20366,29316
20367,45891
20368,47189
20369,49626
20370,28318
20371,50503
20372,61588
20373,41534
20374,23608
20375,32905
20376,43801
20377,23117
20378,17077
20379,40858
20380,12583
20381,37100
20382,30210
20383,40178
20384,17672
20385,9487
20386,43964
20387,30254
20388,46360
20389,3495
20390,32067
20391,10202
20392,3636
20393,4744
20394,31842
20395,35541
20396,6997
20397,9628
20398,12055
20399,49206
20400,38566
20401,30994
20402,11180
20403,32285
20404,48392
20405,34325
20406,61449
20407,21190
20408,5480
20409,49932
20410,24482
20411,14865
20412,35903
20413,31123
20414,40835
20415,53311
20416,44001
20417,9363
20418,53256
20419,44428
20420,7741
20421,54940
20422,6913
20423,8524
20424,50385
20425,29332
20426,30476
20427,18371
20428,31831
20429,21365
20430,27015
20431,26270
20432,16711
20433,49892
20434,32307
20435,35760
20436,4941
20437,34800
20438,49553
20439,47894
20440,34803
20441,4228
20442,22841
20443,24885
20444,53675
20445,24253
20446,8731
20447,29230
20448,28000
20449,9656
20450,53198
20451,5096
20452,5558
20453,34975
20454,6407
20455,8743
20456,27714
20457,8103
20458,32230
20459,32687
20460,44343
20461,32467
20462,31999
20463,34002
20464,45855
20465,6811
20466,31352
20467,10460
20468,20369
20469,18489
20470,49882
20471,38192
20472,6377
20473,12830
20474,7602
20475,48791
20476,23442
20477,18688
20478,50828
20479,7396
20480,11828
20481,37396
20482,30236
20483,10120
20484,39962
20485,17362
20486,48060
20487,28197
20488,9890
20489,25069
20490,24842
20491,39706
20492,33805
20493,6663
20494,32061
20495,17145
20496,32159
20497,4783
20498,7590
20499,24033
20500,4709
20501,40555
20502,24627
20503,47225
20504,4616
20505,30994
20506,51979
20507,5587
20508,61497
20509,44303
20510,38605
20511,28793
20512,20906
20513,19822
20514,30333
20515,13561
20516,47894
20517,16477
20518,4345
20519,37919
20520,43974
20521,31915
20522,8488
20523,28411
20524,20086
20525,9760
20526,12663
20527,16158
20528,9430
20529,34219
20530,15703
20531,5236
20532,4512
20533,8780
20534,8590
20535,33426
20536,34014
20537,48003
20538,24240
20539,8226
20540,34207
20541,17607
20542,25875
20543,26073
20544,14375
20545,13177
20546,12935
20547,17374
20548,27681
20549,44369
20550,27825
20551,22421
20552,9678
20553,37913
20554,4074
20555,30793
20556,42125
20557,39928
20558,32228
20559,8850
20560,32161
20561,9595
20562,9508
20563,6218
20564,19647
20565,4483
20566,50304
20567,16130
20568,5275
20569,34915
20570,15889
20571,15315
20572,5657
20573,37719
20574,32197
20575,13840
20576,28519
20577,5138
20578,10272
20579,45872
20580,17731
20581,34482
20582,8731
20583,8137
20584,52023
20585,18449
20586,27078
20587,30749
20588,30793
20589,40891
20590,9397
20591,32960
20592,53526
20593,17513
20594,16802
20595,5916
20596,4800
20597,31630
20598,24124
20599,6691
20600,27067
20601,9805
20602,28245
20603,3620
20604,4811
20605,27637
20606,6663
20607,32469
20608,4529
20609,21104
20610,46185
20611,3748
20612,14646
20613,3279
20614,8282
20615,29025
20616,6252
20617,20049
20618,48756
20619,27661
20620,5794
20621,4765
20622,40555
20623,49603
20624,31178
20625,4952
20626,16663
20627,32275
20628,10727
20629,3694
20630,7185
20631,8181
20632,16223
20633,37683
20634,44294
20635,9478
20636,7526
20637,36144
20638,48883
20639,9047
20640,44937
20641,9675
20642,13906
20643,13767
20644,15929
20645,38233
20646,42009
20647,33984
20648,26732
20649,32431
20650,16258
20651,13115
20652,2156
20653,6771
20654,27127
20655,1814
20656,4080
20657,28939
20658,31337
20659,10038
20660,34439
20661,16430
20662,8751
20663,35356
20664,61256
20665,24720
20666,13787
20667,14348
20668,19444
20669,44705
20670,30388
20671,3657
20672,8527
20673,23626
20674,28522
20675,18684
20676,40064
20677,33860
20678,6617
20679,10126
20680,15749
20681,24413
20682,9624
20683,41188
20684,9495
20685,34542
20686,35522
20687,44352
20688,11410
20689,14941
20690,41543
20691,48883
20692,47240
20693,28435
20694,33373
20695,9246
20696,8658
20697,12737
20698,12737
20699,15156
20700,42923
20701,54908
20702,51529
20703,4157
20704,33568
20705,20441
20706,9430
20707,30267
20708,14707
20709,32431
20710,35021
20711,17606
20712,13791
20713,14177
20714,16756
20715,40529
20716,15687
20717,3380
20718,16715
20719,17764
20720,33873
20721,30516
20722,12494
20723,40647
20724,45779
20725,33425
20726,48756
20727,4674
20728,44368
20729,44269
20730,11664
20731,43932
20732,17429
20733,41760
20734,9148
20735,8607
20736,25793
20737,12851
20738,34606
20739,13553
20740,34283
20741,11327
20742,15965
20743,33988
20744,48520
20745,17967
20746,28777
20747,27133
20748,44836
20749,15957
20750,9816
20751,34382
20752,31557
20753,10076
20754,57472
20755,57472
20756,12567
20757,36463
20758,8572
20759,32023
20760,35035
20761,25877
20762,53267
20763,24953
20764,35127
20765,40304
20766,21689
20767,32198
20768,36045
20769,40570
20770,31598
20771,71392
20772,34532
20773,33998
20774,48022
20775,27224
20776,3291
20777,8566
20778,3408
20779,21224
20780,23330
20781,30918
